YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,1,24,6,WN,3273,N299WN,FLL,PIT,1210,1203.0,-7.0,20.0,1223.0,165.0,155.0,128.0,994,1431.0,7.0,1455,1438.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-24,0,0.0,0.0,0.0,0.0,0.0
2015,1,14,3,AA,324,N3AJAA,DFW,MCO,1110,1121.0,11.0,11.0,1132.0,142.0,135.0,118.0,985,1430.0,6.0,1432,1436.0,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-14,0,0.0,0.0,0.0,0.0,0.0
2015,1,11,7,AA,1479,N3KYAA,CLT,DFW,830,905.0,35.0,14.0,919.0,179.0,165.0,142.0,936,1041.0,9.0,1029,1050.0,21.0,0,0,,0.0,0.0,21.0,0.0,0.0,2015-01-11,1,0.0,0.0,60.0,0.0,0.0
2015,2,3,2,DL,1744,N349NB,DTW,DCA,1027,1027.0,0.0,14.0,1041.0,93.0,78.0,60.0,405,1141.0,4.0,1200,1145.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-03,0,0.0,0.0,0.0,0.0,0.0
2015,2,7,6,NK,188,N524NK,LAS,DTW,830,816.0,-14.0,10.0,826.0,240.0,222.0,201.0,1749,1447.0,11.0,1530,1458.0,-32.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-07,0,0.0,0.0,0.0,0.0,0.0
2015,1,29,4,UA,339,N855UA,SAT,IAH,1053,1058.0,5.0,11.0,1109.0,60.0,56.0,41.0,191,1150.0,4.0,1153,1154.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-29,0,0.0,0.0,0.0,0.0,0.0
2015,1,24,6,UA,1674,N68802,SFO,IAD,2307,2308.0,1.0,15.0,2323.0,313.0,302.0,281.0,2419,704.0,6.0,720,710.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-24,0,0.0,0.0,0.0,0.0,0.0
2015,2,3,2,HA,21,N590HA,SEA,HNL,845,936.0,51.0,14.0,950.0,370.0,399.0,373.0,2677,1403.0,12.0,1255,1415.0,80.0,0,0,,0.0,0.0,80.0,0.0,0.0,2015-02-03,1,0.0,0.0,156.86,0.0,0.0
2015,1,11,7,B6,2035,N318JB,STT,SJU,1758,1758.0,0.0,14.0,1812.0,41.0,40.0,21.0,68,1833.0,5.0,1839,1838.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-11,0,0.0,0.0,0.0,0.0,0.0
2015,1,3,6,DL,1492,N817DN,PHX,MSP,610,747.0,97.0,61.0,848.0,186.0,221.0,158.0,1276,1226.0,2.0,1016,1228.0,132.0,0,0,,35.0,0.0,0.0,0.0,97.0,2015-01-03,1,36.08,0.0,0.0,0.0,100.0
2015,1,3,6,OO,3455,N219AG,BUR,PDX,1500,1454.0,-6.0,15.0,1509.0,137.0,152.0,130.0,817,1719.0,7.0,1717,1726.0,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-03,0,0.0,0.0,0.0,0.0,0.0
2015,1,20,2,US,425,N580UW,PHX,JFK,958,959.0,1.0,30.0,1029.0,296.0,276.0,239.0,2153,1628.0,7.0,1654,1635.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-20,0,0.0,0.0,0.0,0.0,0.0
2015,1,4,7,F9,1309,N216FR,CVG,IAD,2020,2016.0,-4.0,11.0,2027.0,85.0,74.0,53.0,388,2120.0,10.0,2145,2130.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-04,0,0.0,0.0,0.0,0.0,0.0
2015,1,15,4,US,1970,N828AW,CLT,BWI,1320,1314.0,-6.0,11.0,1325.0,82.0,70.0,55.0,361,1420.0,4.0,1442,1424.0,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-15,0,0.0,0.0,0.0,0.0,0.0
2015,1,8,4,UA,471,N830UA,ORD,SFO,901,903.0,2.0,20.0,923.0,293.0,276.0,252.0,1846,1135.0,4.0,1154,1139.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-08,0,0.0,0.0,0.0,0.0,0.0
2015,1,8,4,OO,5210,N983SW,DEN,DRO,2157,2150.0,-7.0,95.0,2325.0,70.0,140.0,40.0,251,5.0,5.0,2307,10.0,63.0,0,0,,63.0,0.0,0.0,0.0,0.0,2015-01-08,0,-900.0,-0.0,-0.0,-0.0,-0.0
2015,1,8,4,EV,5667,N13566,AMA,IAH,1118,1104.0,-14.0,11.0,1115.0,94.0,92.0,72.0,517,1227.0,9.0,1252,1236.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-08,0,0.0,0.0,0.0,0.0,0.0
2015,1,8,4,WN,4972,N394SW,SLC,PHX,1440,1541.0,61.0,9.0,1550.0,95.0,90.0,75.0,507,1705.0,6.0,1615,1711.0,56.0,0,0,,0.0,0.0,8.0,48.0,0.0,2015-01-08,1,0.0,0.0,13.11,78.69,0.0
2015,1,3,6,EV,4484,N14972,ORD,IAD,2105,2130.0,25.0,18.0,2148.0,108.0,112.0,82.0,589,10.0,12.0,2353,22.0,29.0,0,0,,9.0,0.0,4.0,16.0,0.0,2015-01-03,1,36.0,0.0,16.0,64.0,0.0
2015,1,26,1,EV,5961,N11127,SCE,ORD,615,624.0,9.0,49.0,713.0,124.0,141.0,82.0,528,735.0,10.0,719,745.0,26.0,0,0,,17.0,0.0,0.0,0.0,9.0,2015-01-26,0,188.89,0.0,0.0,0.0,100.0
2015,1,22,4,US,610,N575UW,PHX,ATL,959,952.0,-7.0,30.0,1022.0,219.0,225.0,180.0,1587,1522.0,15.0,1538,1537.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-01-22,0,0.0,0.0,0.0,0.0,0.0
2015,2,2,1,EV,4637,N18114,IAH,PBI,1301,1256.0,-5.0,21.0,1317.0,150.0,155.0,129.0,956,1626.0,5.0,1631,1631.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-02-02,0,0.0,0.0,0.0,0.0,0.0
